OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2024-01-01,P0021,Bananas (BrandX),1.98,2.1702914237976074,-0.19029142379760744
2024-01-03,P0021,Bananas (BrandX),2.53,4.173346519470215,-1.643346519470215
2024-01-04,P0021,Bananas (BrandX),2.31,3.8544561862945557,-1.5444561862945556
2024-01-08,P0021,Bananas (BrandX),5.98,3.0151731967926025,2.964826803207398
2024-01-09,P0021,Bananas (BrandX),3.11,2.377490520477295,0.732509479522705
2024-01-19,P0021,Bananas (BrandX),4.87,3.0424787998199463,1.8275212001800538
2024-01-20,P0021,Bananas (BrandX),2.67,2.793945789337158,-0.12394578933715827
2024-01-26,P0021,Bananas (BrandX),4.93,2.39383864402771,2.5361613559722898
2024-02-02,P0021,Bananas (BrandX),5.0,1.9318976402282715,3.0681023597717285
2024-02-05,P0021,Bananas (BrandX),3.94,2.3945205211639404,1.5454794788360595
2024-02-14,P0021,Bananas (BrandX),2.16,1.5248132944107056,0.6351867055892946
2024-02-21,P0021,Bananas (BrandX),3.2,1.5740622282028198,1.6259377717971804
2024-02-27,P0021,Bananas (BrandX),6.09,4.3562331199646,1.7337668800354002
2024-03-04,P0021,Bananas (BrandX),2.91,1.9485573768615723,0.9614426231384279
2024-03-08,P0021,Bananas (BrandX),1.66,3.3484995365142822,-1.6884995365142823
2024-03-13,P0021,Bananas (BrandX),3.67,2.5783181190490723,1.0916818809509277
2024-03-14,P0021,Bananas (BrandX),0.57,2.421253204345703,-1.8512532043457033
2024-03-15,P0021,Bananas (BrandX),6.61,3.430389165878296,3.1796108341217044
2024-03-16,P0021,Bananas (BrandX),5.61,1.539588451385498,4.070411548614502
2024-03-28,P0021,Bananas (BrandX),5.01,2.44655704498291,2.5634429550170896
2024-04-10,P0021,Bananas (BrandX),3.49,2.932917356491089,0.5570826435089113
2024-04-11,P0021,Bananas (BrandX),5.74,2.6214163303375244,3.118583669662476
2024-04-21,P0021,Bananas (BrandX),3.9,3.282193899154663,0.6178061008453368
2024-04-25,P0021,Bananas (BrandX),0.82,1.9046133756637573,-1.0846133756637575
2024-05-01,P0021,Bananas (BrandX),3.29,2.3161461353302,0.9738538646697998
2024-05-03,P0021,Bananas (BrandX),3.09,1.704494833946228,1.3855051660537718
2024-05-16,P0021,Bananas (BrandX),6.05,3.218930959701538,2.8310690402984617
2024-05-27,P0021,Bananas (BrandX),2.24,2.324470281600952,-0.08447028160095194
2024-05-28,P0021,Bananas (BrandX),4.6,2.3689820766448975,2.231017923355102
2024-06-05,P0021,Bananas (BrandX),0.1,3.760899066925049,-3.6608990669250487
2024-06-09,P0021,Bananas (BrandX),5.4,2.039297103881836,3.3607028961181644
2024-06-11,P0021,Bananas (BrandX),0.1,3.285764217376709,-3.185764217376709
2024-06-13,P0021,Bananas (BrandX),1.36,2.0572328567504883,-0.6972328567504882
2024-06-17,P0021,Bananas (BrandX),5.66,4.136951923370361,1.5230480766296388
2024-06-28,P0021,Bananas (BrandX),2.47,5.467773914337158,-2.997773914337158
2024-07-04,P0021,Bananas (BrandX),3.21,3.7979938983917236,-0.5879938983917237
2024-07-13,P0021,Bananas (BrandX),4.07,3.344578266143799,0.7254217338562015
2024-08-08,P0021,Bananas (BrandX),2.49,3.3229784965515137,-0.8329784965515135
2024-08-09,P0021,Bananas (BrandX),4.13,3.7094955444335938,0.42050445556640614
2024-08-18,P0021,Bananas (BrandX),3.73,4.2189154624938965,-0.4889154624938965
2024-08-22,P0021,Bananas (BrandX),2.88,4.240162372589111,-1.3601623725891114
2024-08-31,P0021,Bananas (BrandX),2.55,2.860853672027588,-0.31085367202758807
2024-09-08,P0021,Bananas (BrandX),2.26,3.6294443607330322,-1.3694443607330324
2024-09-16,P0021,Bananas (BrandX),4.05,3.7983360290527344,0.25166397094726545
2024-09-23,P0021,Bananas (BrandX),0.27,2.1382195949554443,-1.8682195949554443
2024-09-24,P0021,Bananas (BrandX),2.57,3.4565563201904297,-0.8865563201904298
2024-09-26,P0021,Bananas (BrandX),1.05,2.6353938579559326,-1.5853938579559326
2024-09-27,P0021,Bananas (BrandX),4.41,4.858183860778809,-0.44818386077880845
2024-09-29,P0021,Bananas (BrandX),2.75,3.8443260192871094,-1.0943260192871094
2024-10-04,P0021,Bananas (BrandX),4.4,2.553436279296875,1.8465637207031254
