OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-14,T0109,Memory Cards 29,1,0.9987338781356812,0.0012661218643188477
2025-05-17,T0109,Memory Cards 29,3,2.068753480911255,0.9312465190887451
2025-05-20,T0109,Memory Cards 29,1,2.1780002117156982,-1.1780002117156982
2025-05-21,T0109,Memory Cards 29,2,2.050034761428833,-0.05003476142883301
2025-05-24,T0109,Memory Cards 29,2,1.0398277044296265,0.9601722955703735
2025-05-28,T0109,Memory Cards 29,1,1.160839319229126,-0.16083931922912598
2025-06-07,T0109,Memory Cards 29,2,0.9455540776252747,1.0544459223747253
2025-06-18,T0109,Memory Cards 29,1,0.9568532109260559,0.04314678907394409
2025-06-21,T0109,Memory Cards 29,2,0.9888677597045898,1.0111322402954102
2025-06-24,T0109,Memory Cards 29,4,1.0658010244369507,2.9341989755630493
2025-07-01,T0109,Memory Cards 29,2,0.9911518096923828,1.0088481903076172
2025-07-11,T0109,Memory Cards 29,4,0.9711587429046631,3.028841257095337
