OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-16,T0098,Superhero 31,2,1.2016772031784058,0.7983227968215942
2025-05-17,T0098,Superhero 31,1,1.063169240951538,-0.06316924095153809
2025-05-18,T0098,Superhero 31,4,1.1428245306015015,2.8571754693984985
2025-05-27,T0098,Superhero 31,3,1.0378243923187256,1.9621756076812744
2025-05-28,T0098,Superhero 31,3,1.034725546836853,1.965274453163147
2025-06-10,T0098,Superhero 31,2,1.2070800065994263,0.7929199934005737
2025-06-16,T0098,Superhero 31,3,2.2478668689727783,0.7521331310272217
2025-06-17,T0098,Superhero 31,1,2.194951057434082,-1.194951057434082
2025-06-20,T0098,Superhero 31,5,1.6154407262802124,3.3845592737197876
2025-06-22,T0098,Superhero 31,2,1.3598757982254028,0.6401242017745972
2025-06-26,T0098,Superhero 31,1,1.6123178005218506,-0.6123178005218506
2025-07-01,T0098,Superhero 31,5,0.998030424118042,4.001969575881958
2025-07-07,T0098,Superhero 31,1,1.0377933979034424,-0.03779339790344238
