OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-21,P0159,Shampoo 40,5,1.5020805597305298,3.49791944026947
2025-05-23,P0159,Shampoo 40,2,1.5714284181594849,0.42857158184051514
2025-05-25,P0159,Shampoo 40,2,1.9641542434692383,0.03584575653076172
2025-05-27,P0159,Shampoo 40,2,1.8046141862869263,0.19538581371307373
2025-06-02,P0159,Shampoo 40,1,1.616020679473877,-0.616020679473877
2025-06-08,P0159,Shampoo 40,3,1.2300359010696411,1.7699640989303589
2025-06-18,P0159,Shampoo 40,2,1.597070336341858,0.4029296636581421
2025-06-20,P0159,Shampoo 40,1,0.9456129670143127,0.054387032985687256
2025-06-25,P0159,Shampoo 40,2,1.1624115705490112,0.8375884294509888
2025-06-29,P0159,Shampoo 40,2,1.007871150970459,0.992128849029541
2025-07-03,P0159,Shampoo 40,2,1.965881586074829,0.0341184139251709
2025-07-11,P0159,Shampoo 40,1,1.7520445585250854,-0.7520445585250854
