OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-17,P0151,Pants 78,3,1.064261555671692,1.935738444328308
2025-05-18,P0151,Pants 78,3,1.04944908618927,1.95055091381073
2025-05-19,P0151,Pants 78,3,1.9257245063781738,1.0742754936218262
2025-05-22,P0151,Pants 78,1,2.0020806789398193,-1.0020806789398193
2025-05-28,P0151,Pants 78,2,1.2795500755310059,0.7204499244689941
2025-06-04,P0151,Pants 78,2,1.0118274688720703,0.9881725311279297
2025-06-09,P0151,Pants 78,2,1.126201868057251,0.873798131942749
2025-06-11,P0151,Pants 78,3,2.019026041030884,0.9809739589691162
2025-06-14,P0151,Pants 78,2,1.168635368347168,0.831364631652832
2025-06-15,P0151,Pants 78,3,0.9964707493782043,2.0035292506217957
2025-06-18,P0151,Pants 78,2,1.0335427522659302,0.9664572477340698
2025-06-22,P0151,Pants 78,4,1.0433731079101562,2.9566268920898438
2025-07-03,P0151,Pants 78,1,1.3213874101638794,-0.3213874101638794
2025-07-11,P0151,Pants 78,2,1.247285008430481,0.752714991569519
