OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2024-01-07,P0074,Nemo Personal Car (Premium),4.19,3.0763821601867676,1.1136178398132328
2024-01-08,P0074,Nemo Personal Car (Premium),3.64,2.1524572372436523,1.4875427627563478
2024-01-10,P0074,Nemo Personal Car (Premium),2.29,2.331322193145752,-0.04132219314575192
2024-01-11,P0074,Nemo Personal Car (Premium),4.29,2.692863941192627,1.597136058807373
2024-01-12,P0074,Nemo Personal Car (Premium),7.89,2.525810718536377,5.364189281463623
2024-01-14,P0074,Nemo Personal Car (Premium),1.11,4.054864406585693,-2.944864406585693
2024-01-18,P0074,Nemo Personal Car (Premium),2.12,2.7949204444885254,-0.6749204444885253
2024-01-22,P0074,Nemo Personal Car (Premium),0.31,1.951143741607666,-1.641143741607666
2024-01-24,P0074,Nemo Personal Car (Premium),4.29,2.5203843116760254,1.7696156883239746
2024-01-25,P0074,Nemo Personal Car (Premium),3.03,2.4081547260284424,0.6218452739715574
2024-01-29,P0074,Nemo Personal Car (Premium),0.1,1.9925291538238525,-1.8925291538238525
2024-02-01,P0074,Nemo Personal Car (Premium),4.16,1.795910358428955,2.364089641571045
2024-02-05,P0074,Nemo Personal Car (Premium),4.18,2.505586862564087,1.6744131374359128
2024-02-10,P0074,Nemo Personal Car (Premium),1.57,2.744915723800659,-1.1749157238006591
2024-02-11,P0074,Nemo Personal Car (Premium),4.11,3.924611806869507,0.18538819313049348
2024-02-14,P0074,Nemo Personal Car (Premium),0.1,2.8710150718688965,-2.7710150718688964
2024-02-17,P0074,Nemo Personal Car (Premium),2.64,3.1188576221466064,-0.4788576221466063
2024-02-19,P0074,Nemo Personal Car (Premium),9.26,3.1769824028015137,6.083017597198486
2024-02-21,P0074,Nemo Personal Car (Premium),4.26,2.85274600982666,1.4072539901733396
2024-02-27,P0074,Nemo Personal Car (Premium),3.58,3.3552331924438477,0.22476680755615241
2024-03-01,P0074,Nemo Personal Car (Premium),0.1,1.8473268747329712,-1.747326874732971
2024-03-08,P0074,Nemo Personal Car (Premium),3.47,2.7861106395721436,0.6838893604278566
2024-03-10,P0074,Nemo Personal Car (Premium),5.69,3.2390682697296143,2.450931730270386
2024-03-25,P0074,Nemo Personal Car (Premium),4.49,3.074735164642334,1.4152648353576662
2024-03-31,P0074,Nemo Personal Car (Premium),1.06,5.119594097137451,-4.059594097137451
2024-04-16,P0074,Nemo Personal Car (Premium),0.1,2.7817015647888184,-2.6817015647888183
2024-04-19,P0074,Nemo Personal Car (Premium),6.4,3.6249935626983643,2.775006437301636
2024-04-21,P0074,Nemo Personal Car (Premium),5.05,3.0639071464538574,1.9860928535461424
2024-04-24,P0074,Nemo Personal Car (Premium),3.07,2.610715627670288,0.45928437232971175
2024-04-29,P0074,Nemo Personal Car (Premium),2.09,3.7676515579223633,-1.6776515579223634
2024-04-30,P0074,Nemo Personal Car (Premium),4.11,4.253288745880127,-0.14328874588012663
2024-05-09,P0074,Nemo Personal Car (Premium),2.87,3.66351056098938,-0.7935105609893798
2024-05-10,P0074,Nemo Personal Car (Premium),3.66,1.9539779424667358,1.7060220575332643
2024-05-13,P0074,Nemo Personal Car (Premium),1.2,2.368805170059204,-1.1688051700592041
2024-05-15,P0074,Nemo Personal Car (Premium),2.36,5.127811431884766,-2.7678114318847657
2024-05-19,P0074,Nemo Personal Car (Premium),1.96,4.271275997161865,-2.3112759971618653
2024-05-20,P0074,Nemo Personal Car (Premium),3.33,3.1885979175567627,0.14140208244323738
2024-05-21,P0074,Nemo Personal Car (Premium),4.21,3.627751350402832,0.5822486495971679
2024-06-03,P0074,Nemo Personal Car (Premium),6.16,3.749526023864746,2.410473976135254
2024-06-07,P0074,Nemo Personal Car (Premium),4.93,2.2739956378936768,2.656004362106323
2024-06-18,P0074,Nemo Personal Car (Premium),1.59,3.9179513454437256,-2.3279513454437257
2024-06-23,P0074,Nemo Personal Car (Premium),1.63,2.024836301803589,-0.394836301803589
2024-06-27,P0074,Nemo Personal Car (Premium),3.14,2.8604230880737305,0.27957691192626966
2024-07-16,P0074,Nemo Personal Car (Premium),0.78,3.2778332233428955,-2.4978332233428953
2024-07-25,P0074,Nemo Personal Car (Premium),4.46,1.6388661861419678,2.821133813858032
2024-08-04,P0074,Nemo Personal Car (Premium),0.1,3.4909849166870117,-3.3909849166870116
2024-08-05,P0074,Nemo Personal Car (Premium),3.33,2.1002113819122314,1.2297886180877686
2024-08-07,P0074,Nemo Personal Car (Premium),1.54,2.15059494972229,-0.61059494972229
2024-09-15,P0074,Nemo Personal Car (Premium),4.1,2.3800790309906006,1.719920969009399
2024-09-21,P0074,Nemo Personal Car (Premium),2.71,3.501194715499878,-0.791194715499878
2024-09-24,P0074,Nemo Personal Car (Premium),3.51,2.8291118144989014,0.6808881855010984
2024-09-25,P0074,Nemo Personal Car (Premium),0.26,2.7602012157440186,-2.5002012157440188
2024-10-08,P0074,Nemo Personal Car (Premium),4.17,2.240710496902466,1.929289503097534
2024-10-10,P0074,Nemo Personal Car (Premium),3.28,2.2570345401763916,1.0229654598236082
2024-10-11,P0074,Nemo Personal Car (Premium),5.16,2.889049530029297,2.2709504699707033
2024-10-14,P0074,Nemo Personal Car (Premium),0.1,2.1564011573791504,-2.0564011573791503
2024-10-25,P0074,Nemo Personal Car (Premium),3.79,3.5925893783569336,0.19741062164306644
2024-10-28,P0074,Nemo Personal Car (Premium),2.97,1.8233822584152222,1.146617741584778
2024-11-12,P0074,Nemo Personal Car (Premium),0.1,2.4218027591705322,-2.321802759170532
2024-11-19,P0074,Nemo Personal Car (Premium),2.57,2.733649492263794,-0.1636494922637941
2024-11-23,P0074,Nemo Personal Car (Premium),5.05,2.003950595855713,3.046049404144287
2024-11-30,P0074,Nemo Personal Car (Premium),7.04,2.87137508392334,4.16862491607666
2024-12-01,P0074,Nemo Personal Car (Premium),3.21,4.539646625518799,-1.3296466255187989
2024-12-03,P0074,Nemo Personal Car (Premium),3.07,3.1934621334075928,-0.12346213340759293
2024-12-11,P0074,Nemo Personal Car (Premium),0.1,2.327638864517212,-2.227638864517212
2024-12-13,P0074,Nemo Personal Car (Premium),0.88,3.724532127380371,-2.844532127380371
2024-12-15,P0074,Nemo Personal Car (Premium),0.1,4.100820064544678,-4.000820064544678
2024-12-24,P0074,Nemo Personal Car (Premium),3.09,2.976526975631714,0.11347302436828599
2024-12-26,P0074,Nemo Personal Car (Premium),4.29,2.3372139930725098,1.9527860069274903
2024-12-27,P0074,Nemo Personal Car (Premium),1.11,4.7218241691589355,-3.6118241691589352
2024-12-30,P0074,Nemo Personal Car (Premium),0.67,4.489146709442139,-3.8191467094421387
