OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-13,P0102,Foundation 93,3,3.8006651401519775,-0.8006651401519775
2025-05-22,P0102,Foundation 93,4,2.1974971294403076,1.8025028705596924
2025-05-30,P0102,Foundation 93,1,1.3484100103378296,-0.3484100103378296
2025-06-12,P0102,Foundation 93,1,1.2654038667678833,-0.2654038667678833
2025-06-17,P0102,Foundation 93,4,0.991925835609436,3.008074164390564
2025-06-19,P0102,Foundation 93,1,1.5011487007141113,-0.5011487007141113
2025-06-20,P0102,Foundation 93,2,0.9075336456298828,1.0924663543701172
2025-06-25,P0102,Foundation 93,4,2.4200384616851807,1.5799615383148193
2025-07-05,P0102,Foundation 93,2,1.9048945903778076,0.09510540962219238
2025-07-07,P0102,Foundation 93,2,2.4676222801208496,-0.4676222801208496
