OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2024-01-07,P0059,Mangoes (BrandX),6.27,3.4020488262176514,2.867951173782348
2024-01-08,P0059,Mangoes (BrandX),4.3,4.643366813659668,-0.34336681365966815
2024-01-10,P0059,Mangoes (BrandX),3.14,4.5802106857299805,-1.4402106857299803
2024-01-11,P0059,Mangoes (BrandX),1.93,2.861861228942871,-0.9318612289428712
2024-01-15,P0059,Mangoes (BrandX),4.93,4.697414875030518,0.23258512496948214
2024-01-23,P0059,Mangoes (BrandX),1.85,2.8378496170043945,-0.9878496170043944
2024-01-26,P0059,Mangoes (BrandX),6.07,4.157402038574219,1.9125979614257815
2024-02-01,P0059,Mangoes (BrandX),1.0,3.357095956802368,-2.357095956802368
2024-02-03,P0059,Mangoes (BrandX),1.64,2.441077947616577,-0.8010779476165772
2024-02-05,P0059,Mangoes (BrandX),4.13,4.566538333892822,-0.43653833389282237
2024-02-07,P0059,Mangoes (BrandX),2.55,1.5968903303146362,0.9531096696853636
2024-02-09,P0059,Mangoes (BrandX),0.93,1.890851616859436,-0.960851616859436
2024-02-14,P0059,Mangoes (BrandX),0.48,2.7745306491851807,-2.2945306491851807
2024-02-17,P0059,Mangoes (BrandX),3.51,3.859833240509033,-0.3498332405090334
2024-02-21,P0059,Mangoes (BrandX),2.4,2.4053454399108887,-0.005345439910888761
2024-03-11,P0059,Mangoes (BrandX),2.2,3.51802921295166,-1.31802921295166
2024-03-16,P0059,Mangoes (BrandX),4.79,2.6767544746398926,2.1132455253601075
2024-03-29,P0059,Mangoes (BrandX),0.1,2.894387722015381,-2.7943877220153808
2024-03-30,P0059,Mangoes (BrandX),5.38,3.4529168605804443,1.9270831394195556
2024-04-09,P0059,Mangoes (BrandX),4.07,2.4569642543792725,1.6130357456207278
2024-04-11,P0059,Mangoes (BrandX),0.1,2.7562851905822754,-2.6562851905822753
2024-04-12,P0059,Mangoes (BrandX),2.53,3.342566967010498,-0.8125669670104982
2024-04-13,P0059,Mangoes (BrandX),4.16,1.187649130821228,2.972350869178772
2024-04-24,P0059,Mangoes (BrandX),2.12,3.5496389865875244,-1.4296389865875243
2024-04-29,P0059,Mangoes (BrandX),5.54,1.8311030864715576,3.7088969135284424
2024-05-11,P0059,Mangoes (BrandX),0.1,3.4214751720428467,-3.3214751720428466
2024-05-14,P0059,Mangoes (BrandX),3.78,2.6666834354400635,1.1133165645599363
2024-05-17,P0059,Mangoes (BrandX),2.96,2.9781064987182617,-0.018106498718261754
2024-05-24,P0059,Mangoes (BrandX),3.66,4.0413055419921875,-0.38130554199218736
2024-05-26,P0059,Mangoes (BrandX),4.58,2.9368433952331543,1.6431566047668458
2024-06-17,P0059,Mangoes (BrandX),0.39,2.9907448291778564,-2.6007448291778563
2024-06-19,P0059,Mangoes (BrandX),4.29,2.3114418983459473,1.9785581016540528
2024-06-20,P0059,Mangoes (BrandX),1.6,2.452101945877075,-0.8521019458770751
2024-06-30,P0059,Mangoes (BrandX),0.28,3.128145694732666,-2.8481456947326658
2024-07-15,P0059,Mangoes (BrandX),3.97,2.358733892440796,1.6112661075592043
2024-07-16,P0059,Mangoes (BrandX),2.16,3.396580219268799,-1.2365802192687987
2024-07-18,P0059,Mangoes (BrandX),0.68,2.4956939220428467,-1.8156939220428465
2024-07-26,P0059,Mangoes (BrandX),3.39,3.001237630844116,0.3887623691558839
2024-08-01,P0059,Mangoes (BrandX),2.63,4.576903343200684,-1.9469033432006837
2024-08-03,P0059,Mangoes (BrandX),6.41,4.359290599822998,2.050709400177002
2024-08-06,P0059,Mangoes (BrandX),6.84,2.3482813835144043,4.491718616485596
2024-08-15,P0059,Mangoes (BrandX),2.98,1.968664526939392,1.011335473060608
2024-08-21,P0059,Mangoes (BrandX),2.85,2.693316698074341,0.15668330192565927
2024-09-11,P0059,Mangoes (BrandX),0.1,2.705772638320923,-2.6057726383209228
2024-09-14,P0059,Mangoes (BrandX),2.04,4.223598957061768,-2.1835989570617675
2024-09-18,P0059,Mangoes (BrandX),0.1,3.9414491653442383,-3.841449165344238
2024-09-21,P0059,Mangoes (BrandX),7.45,3.113417625427246,4.336582374572754
2024-09-27,P0059,Mangoes (BrandX),7.36,2.8183088302612305,4.54169116973877
2024-10-07,P0059,Mangoes (BrandX),2.53,1.9862431287765503,0.5437568712234495
2024-10-11,P0059,Mangoes (BrandX),2.76,2.7288007736206055,0.031199226379394318
2024-10-28,P0059,Mangoes (BrandX),1.38,4.877849578857422,-3.497849578857422
2024-11-02,P0059,Mangoes (BrandX),2.76,2.743475914001465,0.016524085998534943
2024-11-07,P0059,Mangoes (BrandX),1.45,1.5621907711029053,-0.11219077110290532
2024-11-10,P0059,Mangoes (BrandX),0.1,2.608168601989746,-2.508168601989746
2024-11-20,P0059,Mangoes (BrandX),3.19,2.31276273727417,0.87723726272583
2024-11-28,P0059,Mangoes (BrandX),1.52,1.9306588172912598,-0.41065881729125975
2024-12-04,P0059,Mangoes (BrandX),2.9,0.820845365524292,2.079154634475708
2024-12-06,P0059,Mangoes (BrandX),0.86,0.8974931240081787,-0.037493124008178724
2024-12-07,P0059,Mangoes (BrandX),5.1,2.623486042022705,2.4765139579772946
2024-12-08,P0059,Mangoes (BrandX),7.15,2.268688917160034,4.881311082839966
2024-12-16,P0059,Mangoes (BrandX),4.0,4.608087539672852,-0.6080875396728516
2024-12-20,P0059,Mangoes (BrandX),4.61,2.625894546508789,1.9841054534912113
2024-12-24,P0059,Mangoes (BrandX),4.57,3.4169416427612305,1.1530583572387698
