OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2024-01-04,P0019,Quae Snack (Premium),1.28,0.9683318734169006,0.3116681265830994
2024-01-07,P0019,Quae Snack (Premium),6.27,4.497396469116211,1.7726035308837886
2024-01-08,P0019,Quae Snack (Premium),1.89,2.960055351257324,-1.0700553512573243
2024-01-09,P0019,Quae Snack (Premium),4.14,2.6305012702941895,1.5094987297058102
2024-01-11,P0019,Quae Snack (Premium),2.41,2.8859071731567383,-0.47590717315673814
2024-01-16,P0019,Quae Snack (Premium),0.1,2.3771724700927734,-2.2771724700927733
2024-01-17,P0019,Quae Snack (Premium),0.6,3.581867218017578,-2.981867218017578
2024-01-18,P0019,Quae Snack (Premium),8.68,1.9591875076293945,6.720812492370605
2024-01-19,P0019,Quae Snack (Premium),1.83,1.111931324005127,0.7180686759948731
2024-01-29,P0019,Quae Snack (Premium),5.96,2.64949631690979,3.31050368309021
2024-01-31,P0019,Quae Snack (Premium),1.86,1.3836954832077026,0.47630451679229746
2024-02-05,P0019,Quae Snack (Premium),2.48,1.774688482284546,0.7053115177154541
2024-02-07,P0019,Quae Snack (Premium),0.33,1.4843459129333496,-1.1543459129333495
2024-02-08,P0019,Quae Snack (Premium),1.78,1.5480847358703613,0.2319152641296387
2024-02-25,P0019,Quae Snack (Premium),0.1,1.4133459329605103,-1.3133459329605102
2024-02-26,P0019,Quae Snack (Premium),1.14,0.644711434841156,0.4952885651588439
2024-03-03,P0019,Quae Snack (Premium),1.3,3.788844347000122,-2.4888443470001222
2024-03-15,P0019,Quae Snack (Premium),5.53,2.6703121662139893,2.859687833786011
2024-03-21,P0019,Quae Snack (Premium),5.15,2.314324140548706,2.8356758594512943
2024-03-28,P0019,Quae Snack (Premium),4.98,1.3942255973815918,3.5857744026184086
2024-04-03,P0019,Quae Snack (Premium),0.12,3.4256675243377686,-3.3056675243377684
2024-04-14,P0019,Quae Snack (Premium),4.35,3.794192314147949,0.5558076858520504
2024-04-20,P0019,Quae Snack (Premium),3.34,1.820150375366211,1.519849624633789
2024-04-23,P0019,Quae Snack (Premium),2.33,2.8661937713623047,-0.5361937713623046
2024-05-05,P0019,Quae Snack (Premium),1.91,2.2546370029449463,-0.34463700294494637
2024-05-07,P0019,Quae Snack (Premium),3.83,2.2464277744293213,1.5835722255706788
2024-05-13,P0019,Quae Snack (Premium),0.77,3.8752598762512207,-3.1052598762512207
2024-05-19,P0019,Quae Snack (Premium),5.67,3.1703529357910156,2.4996470642089843
2024-05-22,P0019,Quae Snack (Premium),1.08,2.5930957794189453,-1.5130957794189452
2024-05-24,P0019,Quae Snack (Premium),0.81,2.7966878414154053,-1.9866878414154052
2024-06-06,P0019,Quae Snack (Premium),2.9,2.876471996307373,0.023528003692626864
2024-06-08,P0019,Quae Snack (Premium),2.23,3.2091221809387207,-0.9791221809387207
2024-06-19,P0019,Quae Snack (Premium),1.96,3.4397246837615967,-1.4797246837615967
2024-06-20,P0019,Quae Snack (Premium),2.76,1.3308088779449463,1.4291911220550535
2024-06-28,P0019,Quae Snack (Premium),6.69,2.2709403038024902,4.41905969619751
2024-07-08,P0019,Quae Snack (Premium),0.78,4.693882942199707,-3.913882942199707
2024-07-15,P0019,Quae Snack (Premium),2.41,3.342877149581909,-0.932877149581909
2024-07-16,P0019,Quae Snack (Premium),2.69,3.103006362915039,-0.4130063629150391
2024-07-20,P0019,Quae Snack (Premium),6.1,3.294450521469116,2.8055494785308834
2024-07-22,P0019,Quae Snack (Premium),2.07,4.128599166870117,-2.0585991668701173
2024-07-24,P0019,Quae Snack (Premium),1.72,2.8135108947753906,-1.0935108947753907
2024-07-26,P0019,Quae Snack (Premium),2.95,1.7566421031951904,1.1933578968048097
2024-08-03,P0019,Quae Snack (Premium),7.18,4.087876796722412,3.0921232032775876
2024-08-05,P0019,Quae Snack (Premium),4.96,1.712412714958191,3.247587285041809
2024-08-07,P0019,Quae Snack (Premium),0.1,3.1399643421173096,-3.0399643421173095
2024-08-11,P0019,Quae Snack (Premium),2.94,3.485339403152466,-0.5453394031524659
2024-08-17,P0019,Quae Snack (Premium),4.32,3.246941089630127,1.0730589103698733
2024-08-21,P0019,Quae Snack (Premium),3.17,3.4579992294311523,-0.2879992294311524
2024-09-19,P0019,Quae Snack (Premium),0.48,3.259035348892212,-2.779035348892212
2024-09-20,P0019,Quae Snack (Premium),3.94,3.682880163192749,0.2571198368072509
2024-09-25,P0019,Quae Snack (Premium),4.38,4.062964916229248,0.31703508377075185
2024-10-09,P0019,Quae Snack (Premium),3.64,1.3117778301239014,2.3282221698760988
2024-10-20,P0019,Quae Snack (Premium),5.45,2.860907554626465,2.5890924453735353
2024-10-25,P0019,Quae Snack (Premium),4.65,3.011352300643921,1.6386476993560795
2024-10-27,P0019,Quae Snack (Premium),3.61,2.8074352741241455,0.8025647258758544
2024-11-08,P0019,Quae Snack (Premium),3.35,2.279703140258789,1.070296859741211
2024-11-16,P0019,Quae Snack (Premium),5.55,2.8052291870117188,2.744770812988281
2024-11-19,P0019,Quae Snack (Premium),1.32,2.9399361610412598,-1.6199361610412597
2024-11-22,P0019,Quae Snack (Premium),2.55,2.5098257064819336,0.04017429351806623
2024-12-02,P0019,Quae Snack (Premium),3.04,2.2227416038513184,0.8172583961486817
2024-12-04,P0019,Quae Snack (Premium),0.37,3.2097909450531006,-2.8397909450531005
2024-12-16,P0019,Quae Snack (Premium),7.64,2.26590633392334,5.37409366607666
2024-12-27,P0019,Quae Snack (Premium),0.1,2.1993911266326904,-2.0993911266326903
2024-12-29,P0019,Quae Snack (Premium),2.14,3.1256308555603027,-0.9856308555603026
2024-12-30,P0019,Quae Snack (Premium),7.09,2.9867842197418213,4.103215780258179
