OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-21,P0166,Eyeliner 45,4,1.3840440511703491,2.615955948829651
2025-05-29,P0166,Eyeliner 45,2,1.4250514507293701,0.5749485492706299
2025-06-03,P0166,Eyeliner 45,2,0.9843056797981262,1.0156943202018738
2025-06-04,P0166,Eyeliner 45,3,2.5664896965026855,0.43351030349731445
2025-06-11,P0166,Eyeliner 45,5,1.65437650680542,3.34562349319458
2025-06-13,P0166,Eyeliner 45,2,0.9175547957420349,1.082445204257965
2025-06-18,P0166,Eyeliner 45,1,0.8299513459205627,0.17004865407943726
2025-06-19,P0166,Eyeliner 45,2,1.6331151723861694,0.36688482761383057
2025-06-28,P0166,Eyeliner 45,4,1.5746593475341797,2.4253406524658203
2025-07-02,P0166,Eyeliner 45,3,2.5216968059539795,0.4783031940460205
2025-07-08,P0166,Eyeliner 45,5,1.204296588897705,3.795703411102295
2025-07-11,P0166,Eyeliner 45,1,2.6168694496154785,-1.6168694496154785
