OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-14,T0049,Board Game 89,1,0.9043063521385193,0.09569364786148071
2025-05-16,T0049,Board Game 89,1,1.1852203607559204,-0.1852203607559204
2025-05-19,T0049,Board Game 89,2,1.8623228073120117,0.13767719268798828
2025-05-25,T0049,Board Game 89,2,1.4331120252609253,0.5668879747390747
2025-05-26,T0049,Board Game 89,2,1.1509945392608643,0.8490054607391357
2025-05-28,T0049,Board Game 89,5,1.7400330305099487,3.2599669694900513
2025-06-02,T0049,Board Game 89,1,1.3921475410461426,-0.3921475410461426
2025-06-06,T0049,Board Game 89,1,1.4749085903167725,-0.47490859031677246
2025-06-12,T0049,Board Game 89,3,2.684135675430298,0.31586432456970215
2025-06-15,T0049,Board Game 89,3,3.0984199047088623,-0.0984199047088623
2025-06-23,T0049,Board Game 89,2,1.5295077562332153,0.47049224376678467
2025-06-25,T0049,Board Game 89,5,2.6772356033325195,2.3227643966674805
2025-06-30,T0049,Board Game 89,1,1.3465566635131836,-0.3465566635131836
