OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2024-01-08,P0050,Tempore Beverage (Local),1.68,2.9903101921081543,-1.3103101921081544
2024-01-18,P0050,Tempore Beverage (Local),1.26,2.2841596603393555,-1.0241596603393555
2024-02-01,P0050,Tempore Beverage (Local),1.17,3.3640828132629395,-2.1940828132629395
2024-02-02,P0050,Tempore Beverage (Local),3.53,2.3037919998168945,1.2262080001831053
2024-02-05,P0050,Tempore Beverage (Local),3.89,3.318424940109253,0.5715750598907472
2024-02-06,P0050,Tempore Beverage (Local),1.3,3.1426827907562256,-1.8426827907562255
2024-02-08,P0050,Tempore Beverage (Local),3.39,1.951472520828247,1.438527479171753
2024-02-09,P0050,Tempore Beverage (Local),6.68,2.751185417175293,3.9288145828247067
2024-02-13,P0050,Tempore Beverage (Local),0.44,3.9091806411743164,-3.4691806411743165
2024-03-01,P0050,Tempore Beverage (Local),1.6,3.540827512741089,-1.9408275127410888
2024-03-02,P0050,Tempore Beverage (Local),0.1,1.6059798002243042,-1.505979800224304
2024-03-08,P0050,Tempore Beverage (Local),3.31,3.131193161010742,0.17880683898925787
2024-03-13,P0050,Tempore Beverage (Local),2.68,3.137352466583252,-0.4573524665832518
2024-03-18,P0050,Tempore Beverage (Local),5.43,3.236083507537842,2.193916492462158
2024-03-20,P0050,Tempore Beverage (Local),0.21,2.6854419708251953,-2.4754419708251953
2024-03-24,P0050,Tempore Beverage (Local),5.54,2.688286781311035,2.851713218688965
2024-03-26,P0050,Tempore Beverage (Local),2.47,2.4817404747009277,-0.011740474700927539
2024-04-13,P0050,Tempore Beverage (Local),4.93,4.4376749992370605,0.49232500076293917
2024-04-26,P0050,Tempore Beverage (Local),1.0,3.4203715324401855,-2.4203715324401855
2024-05-01,P0050,Tempore Beverage (Local),3.18,2.2362680435180664,0.9437319564819338
2024-05-02,P0050,Tempore Beverage (Local),2.65,3.0233144760131836,-0.3733144760131837
2024-05-08,P0050,Tempore Beverage (Local),3.54,1.8912241458892822,1.6487758541107178
2024-05-09,P0050,Tempore Beverage (Local),3.77,2.6780612468719482,1.0919387531280518
2024-05-21,P0050,Tempore Beverage (Local),3.49,2.0676252841949463,1.422374715805054
2024-05-22,P0050,Tempore Beverage (Local),4.7,3.7003211975097656,0.9996788024902346
2024-06-02,P0050,Tempore Beverage (Local),3.01,2.8520913124084473,0.15790868759155252
2024-06-07,P0050,Tempore Beverage (Local),5.62,3.445763111114502,2.174236888885498
2024-06-16,P0050,Tempore Beverage (Local),5.49,2.824769973754883,2.6652300262451174
2024-06-21,P0050,Tempore Beverage (Local),0.1,3.6800355911254883,-3.580035591125488
2024-06-30,P0050,Tempore Beverage (Local),0.1,3.0217251777648926,-2.9217251777648925
2024-07-20,P0050,Tempore Beverage (Local),6.52,2.6587893962860107,3.861210603713989
2024-07-24,P0050,Tempore Beverage (Local),2.61,2.3396859169006348,0.2703140830993651
2024-07-25,P0050,Tempore Beverage (Local),3.89,3.6160051822662354,0.2739948177337648
2024-08-05,P0050,Tempore Beverage (Local),4.25,4.475665092468262,-0.22566509246826172
2024-08-12,P0050,Tempore Beverage (Local),0.36,3.1683900356292725,-2.8083900356292726
2024-08-20,P0050,Tempore Beverage (Local),1.19,3.2547593116760254,-2.0647593116760254
2024-08-25,P0050,Tempore Beverage (Local),4.62,2.747666597366333,1.872333402633667
2024-08-29,P0050,Tempore Beverage (Local),2.34,3.1016805171966553,-0.7616805171966554
2024-09-04,P0050,Tempore Beverage (Local),4.62,2.896376132965088,1.7236238670349122
2024-09-14,P0050,Tempore Beverage (Local),2.57,2.7934305667877197,-0.2234305667877199
2024-09-19,P0050,Tempore Beverage (Local),4.76,2.535625457763672,2.224374542236328
2024-09-29,P0050,Tempore Beverage (Local),3.01,3.6485464572906494,-0.6385464572906496
2024-10-03,P0050,Tempore Beverage (Local),4.13,4.918273448944092,-0.7882734489440919
2024-10-14,P0050,Tempore Beverage (Local),7.09,3.6048619747161865,3.4851380252838133
2024-10-22,P0050,Tempore Beverage (Local),0.1,4.458065032958984,-4.358065032958985
2024-10-30,P0050,Tempore Beverage (Local),0.1,2.946993350982666,-2.846993350982666
2024-11-02,P0050,Tempore Beverage (Local),2.66,3.0752146244049072,-0.4152146244049071
2024-11-15,P0050,Tempore Beverage (Local),1.96,3.8756024837493896,-1.9156024837493897
2024-11-16,P0050,Tempore Beverage (Local),3.84,2.7766120433807373,1.0633879566192626
2024-11-29,P0050,Tempore Beverage (Local),1.55,3.424778938293457,-1.874778938293457
2024-12-14,P0050,Tempore Beverage (Local),1.92,2.8393054008483887,-0.9193054008483887
2024-12-17,P0050,Tempore Beverage (Local),3.11,1.9991379976272583,1.1108620023727416
2024-12-23,P0050,Tempore Beverage (Local),3.4,1.498076319694519,1.9019236803054809
2024-12-27,P0050,Tempore Beverage (Local),5.87,3.2391464710235596,2.6308535289764405
