OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-16,T0079,Spinning Top 9,2,1.6408817768096924,0.3591182231903076
2025-05-18,T0079,Spinning Top 9,2,1.752906322479248,0.24709367752075195
2025-05-21,T0079,Spinning Top 9,1,1.139664649963379,-0.1396646499633789
2025-05-23,T0079,Spinning Top 9,2,1.540321946144104,0.459678053855896
2025-05-26,T0079,Spinning Top 9,3,1.5827996730804443,1.4172003269195557
2025-06-02,T0079,Spinning Top 9,3,0.6768252849578857,2.3231747150421143
2025-06-05,T0079,Spinning Top 9,3,1.4920965433120728,1.5079034566879272
2025-06-16,T0079,Spinning Top 9,1,0.9420596957206726,0.05794030427932739
2025-06-20,T0079,Spinning Top 9,3,2.888917922973633,0.11108207702636719
2025-06-26,T0079,Spinning Top 9,1,2.742271900177002,-1.742271900177002
2025-06-28,T0079,Spinning Top 9,2,1.4121873378753662,0.5878126621246338
2025-07-03,T0079,Spinning Top 9,2,1.7052130699157715,0.2947869300842285
2025-07-05,T0079,Spinning Top 9,1,0.7688681483268738,0.23113185167312622
2025-07-07,T0079,Spinning Top 9,4,0.7098358869552612,3.2901641130447388
2025-07-10,T0079,Spinning Top 9,2,0.9212505221366882,1.0787494778633118
2025-07-11,T0079,Spinning Top 9,1,1.9813425540924072,-0.9813425540924072
