OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-15,T0102,Toy Auto 31,3,1.0303256511688232,1.9696743488311768
2025-05-17,T0102,Toy Auto 31,2,1.4806536436080933,0.5193463563919067
2025-05-23,T0102,Toy Auto 31,1,1.1541401147842407,-0.15414011478424072
2025-05-25,T0102,Toy Auto 31,2,1.9562574625015259,0.04374253749847412
2025-06-03,T0102,Toy Auto 31,3,2.0129075050354004,0.9870924949645996
2025-06-04,T0102,Toy Auto 31,8,1.5713762044906616,6.428623795509338
2025-06-06,T0102,Toy Auto 31,4,1.6432015895843506,2.3567984104156494
2025-06-14,T0102,Toy Auto 31,1,1.1797064542770386,-0.17970645427703857
2025-06-18,T0102,Toy Auto 31,4,2.3735599517822266,1.6264400482177734
2025-06-21,T0102,Toy Auto 31,1,1.3082590103149414,-0.3082590103149414
2025-06-23,T0102,Toy Auto 31,2,2.2436327934265137,-0.24363279342651367
2025-06-24,T0102,Toy Auto 31,2,1.3421574831008911,0.6578425168991089
2025-07-01,T0102,Toy Auto 31,5,1.5924885272979736,3.4075114727020264
2025-07-02,T0102,Toy Auto 31,7,1.6233054399490356,5.376694560050964
2025-07-03,T0102,Toy Auto 31,3,1.6730786561965942,1.3269213438034058
2025-07-06,T0102,Toy Auto 31,2,2.1817049980163574,-0.18170499801635742
2025-07-07,T0102,Toy Auto 31,1,2.3204572200775146,-1.3204572200775146
