OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-13,P0106,T-shirt 45,1,1.627649188041687,-0.627649188041687
2025-05-18,P0106,T-shirt 45,3,1.5972179174423218,1.4027820825576782
2025-05-20,P0106,T-shirt 45,2,3.3155884742736816,-1.3155884742736816
2025-05-23,P0106,T-shirt 45,2,0.9154177308082581,1.084582269191742
2025-05-31,P0106,T-shirt 45,4,1.2975038290023804,2.7024961709976196
2025-06-02,P0106,T-shirt 45,1,2.6021039485931396,-1.6021039485931396
2025-06-05,P0106,T-shirt 45,4,1.3362915515899658,2.663708448410034
2025-06-07,P0106,T-shirt 45,2,1.5165677070617676,0.4834322929382324
2025-06-17,P0106,T-shirt 45,2,1.1204540729522705,0.8795459270477295
2025-06-18,P0106,T-shirt 45,3,1.0357979536056519,1.9642020463943481
2025-06-23,P0106,T-shirt 45,5,1.2873152494430542,3.712684750556946
