OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-13,T0066,Traditional Doll 46,2,1.0768860578536987,0.9231139421463013
2025-05-23,T0066,Traditional Doll 46,3,1.97129487991333,1.02870512008667
2025-05-26,T0066,Traditional Doll 46,1,1.6007843017578125,-0.6007843017578125
2025-06-06,T0066,Traditional Doll 46,1,1.4650112390518188,-0.46501123905181885
2025-06-09,T0066,Traditional Doll 46,2,2.02931809425354,-0.02931809425354004
2025-06-10,T0066,Traditional Doll 46,4,1.4693621397018433,2.5306378602981567
2025-06-27,T0066,Traditional Doll 46,2,2.6786203384399414,-0.6786203384399414
2025-07-01,T0066,Traditional Doll 46,1,2.912752389907837,-1.912752389907837
2025-07-03,T0066,Traditional Doll 46,5,2.188095808029175,2.811904191970825
2025-07-09,T0066,Traditional Doll 46,5,2.2016098499298096,2.7983901500701904
2025-07-11,T0066,Traditional Doll 46,2,1.4218746423721313,0.5781253576278687
