OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-13,T0105,Traditional Doll 58,1,1.0538996458053589,-0.05389964580535889
2025-05-20,T0105,Traditional Doll 58,3,1.6312663555145264,1.3687336444854736
2025-05-21,T0105,Traditional Doll 58,1,2.991330146789551,-1.9913301467895508
2025-05-23,T0105,Traditional Doll 58,2,3.163820743560791,-1.163820743560791
2025-05-26,T0105,Traditional Doll 58,6,1.3830164670944214,4.616983532905579
2025-05-30,T0105,Traditional Doll 58,1,2.272993803024292,-1.272993803024292
2025-06-19,T0105,Traditional Doll 58,3,3.09053373336792,-0.09053373336791992
2025-06-27,T0105,Traditional Doll 58,2,1.4865355491638184,0.5134644508361816
2025-06-28,T0105,Traditional Doll 58,1,1.0512768030166626,-0.0512768030166626
2025-07-02,T0105,Traditional Doll 58,3,1.0262123346328735,1.9737876653671265
