OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-15,P0126,Kurta 74,4,0.9680563807487488,3.031943619251251
2025-05-18,P0126,Kurta 74,2,1.8193726539611816,0.18062734603881836
2025-05-28,P0126,Kurta 74,1,1.7552236318588257,-0.7552236318588257
2025-05-29,P0126,Kurta 74,1,1.7380414009094238,-0.7380414009094238
2025-06-01,P0126,Kurta 74,1,1.4121227264404297,-0.4121227264404297
2025-06-11,P0126,Kurta 74,4,1.3460906744003296,2.6539093255996704
2025-06-18,P0126,Kurta 74,1,1.893817663192749,-0.893817663192749
2025-06-19,P0126,Kurta 74,2,1.1316840648651123,0.8683159351348877
2025-06-21,P0126,Kurta 74,2,1.7360408306121826,0.2639591693878174
2025-06-27,P0126,Kurta 74,3,1.4152802228927612,1.5847197771072388
2025-07-08,P0126,Kurta 74,3,1.3612054586410522,1.6387945413589478
