OrderDate,ProductID,ProductName,Quantity,expected_no_promo,uplift
2025-05-13,T0013,Traditional Doll 37,1,1.9442349672317505,-0.9442349672317505
2025-05-14,T0013,Traditional Doll 37,3,1.9452167749404907,1.0547832250595093
2025-05-17,T0013,Traditional Doll 37,1,1.898358702659607,-0.8983587026596069
2025-05-19,T0013,Traditional Doll 37,2,1.157017469406128,0.8429825305938721
2025-05-23,T0013,Traditional Doll 37,2,1.4509117603302002,0.5490882396697998
2025-05-24,T0013,Traditional Doll 37,2,0.9705584645271301,1.0294415354728699
2025-05-25,T0013,Traditional Doll 37,1,0.9641439318656921,0.03585606813430786
2025-05-29,T0013,Traditional Doll 37,3,1.201348066329956,1.798651933670044
2025-06-06,T0013,Traditional Doll 37,2,1.1190786361694336,0.8809213638305664
2025-06-15,T0013,Traditional Doll 37,3,1.0949137210845947,1.9050862789154053
2025-06-17,T0013,Traditional Doll 37,5,1.7491767406463623,3.2508232593536377
2025-06-20,T0013,Traditional Doll 37,2,1.2258720397949219,0.7741279602050781
2025-06-25,T0013,Traditional Doll 37,2,1.309800624847412,0.6901993751525879
2025-06-30,T0013,Traditional Doll 37,2,1.299020528793335,0.700979471206665
2025-07-03,T0013,Traditional Doll 37,2,1.7689242362976074,0.23107576370239258
2025-07-06,T0013,Traditional Doll 37,4,1.3680704832077026,2.6319295167922974
2025-07-08,T0013,Traditional Doll 37,4,1.803956389427185,2.196043610572815
